Time,sample,Type,Sub,Chan,Num,Aux
23:43.7,512544,(,0,0,1,
23:43.7,512567,N,0,0,0,
23:43.8,512574,),0,0,1,
23:43.9,512639,(,0,0,2,
23:44.0,512658,t,0,0,4,
23:44.1,512695,t,0,0,4,
23:44.2,512720,),0,0,2,
23:44.3,512769,(,0,0,0,
23:44.4,512788,p,0,0,0,
23:44.4,512810,),0,0,0,
23:44.5,512833,(,0,0,1,
23:44.5,512850,N,0,0,0,
23:44.6,512857,),0,0,1,
23:44.7,512923,(,0,0,2,
23:44.8,512942,t,0,0,4,
23:44.9,512976,t,0,0,4,
23:45.0,513019,),0,0,2,
23:45.1,513057,(,0,0,0,
23:45.2,513075,p,0,0,0,
23:45.2,513100,),0,0,0,
23:45.3,513114,(,0,0,1,
23:45.3,513134,N,0,0,0,
23:45.3,513141,),0,0,1,
23:45.6,513232,(,0,0,2,
23:45.7,513259,t,0,0,0,
23:45.8,513303,),0,0,2,
23:45.9,513343,(,0,0,0,
23:46.0,513362,p,0,0,0,
23:46.0,513383,),0,0,0,
23:46.1,513405,(,0,0,1,
23:46.1,513423,N,0,0,0,
23:46.1,513430,),0,0,1,
23:46.3,513498,(,0,0,2,
23:46.4,513513,t,0,0,4,
23:46.5,513550,t,0,0,4,
23:46.6,513596,),0,0,2,
23:46.7,513638,(,0,0,0,
23:46.8,513658,p,0,0,0,
23:46.8,513679,),0,0,0,
23:46.9,513696,(,0,0,1,
23:46.9,513719,N,0,0,0,
23:47.0,513727,),0,0,1,
23:47.2,513797,(,0,0,2,
23:47.2,513814,t,0,0,4,
23:47.4,513882,t,0,0,4,
23:47.4,513894,),0,0,2,
23:47.5,513929,(,0,0,0,
23:47.6,513948,p,0,0,0,
23:47.7,513975,),0,0,0,
23:47.7,513996,(,0,0,1,
23:47.8,514013,N,0,0,0,
23:47.8,514020,),0,0,1,
23:48.0,514088,(,0,0,2,
23:48.0,514110,t,0,0,4,
23:48.1,514147,t,0,0,4,
23:48.2,514171,),0,0,2,
23:48.4,514231,(,0,0,0,
23:48.4,514256,p,0,0,0,
23:48.5,514278,),0,0,0,
23:48.6,514297,(,0,0,1,
23:48.6,514317,N,0,0,0,
23:48.6,514326,),0,0,1,
23:48.8,514399,(,0,0,2,
23:48.9,514415,t,0,0,4,
23:49.0,514450,t,0,0,4,
23:49.1,514500,),0,0,2,
23:49.2,514538,(,0,0,0,
23:49.3,514560,p,0,0,0,
23:49.4,514586,),0,0,0,
23:49.4,514605,(,0,0,1,
23:49.5,514627,N,0,0,0,
23:49.5,514634,),0,0,1,
23:49.7,514727,(,0,0,2,
23:49.8,514751,t,0,0,0,
23:49.9,514789,),0,0,2,
23:51.6,515398,(,0,0,0,
23:51.7,515418,p,0,0,0,
23:51.7,515438,),0,0,0,
23:51.8,515456,(,0,0,1,
23:51.8,515475,N,0,0,0,
23:51.9,515484,),0,0,1,
23:52.1,515571,(,0,0,2,
23:52.2,515601,t,0,0,0,
23:52.3,515640,),0,0,2,
23:52.4,515678,(,0,0,0,
23:52.5,515701,p,0,0,0,
23:52.5,515722,),0,0,0,
23:52.6,515739,(,0,0,1,
23:52.6,515761,N,0,0,0,
23:52.6,515768,),0,0,1,
23:52.8,515837,(,0,0,2,
23:52.9,515851,t,0,0,4,
23:53.0,515888,t,0,0,4,
23:53.1,515939,),0,0,2,
23:54.1,516290,(,0,0,0,
23:54.1,516311,p,0,0,0,
23:54.2,516332,),0,0,0,
23:54.3,516351,(,0,0,1,
23:54.3,516370,N,0,0,0,
23:54.3,516377,),0,0,1,
23:54.5,516454,(,0,0,2,
23:54.6,516468,t,0,0,4,
23:54.7,516499,t,0,0,4,
23:54.8,516532,),0,0,2,
23:55.1,516656,(,0,0,0,
23:55.1,516665,p,0,0,0,
23:55.2,516676,),0,0,0,
23:55.4,516746,(,0,0,1,
23:55.4,516765,N,0,0,0,
23:55.6,516827,),0,0,1,
23:55.7,516886,(,0,0,0,
23:55.8,516903,p,0,0,0,
23:55.9,516930,),0,0,0,
23:55.9,516950,(,0,0,1,
23:56.0,516969,N,0,0,0,
23:56.0,516978,),0,0,1,
23:56.2,517067,(,0,0,2,
23:56.3,517102,t,0,0,0,
23:56.5,517143,),0,0,2,
23:58.2,517754,(,0,0,0,
23:58.2,517769,p,0,0,0,
23:58.3,517790,),0,0,0,
23:58.3,517812,(,0,0,1,
23:58.4,517831,N,0,0,0,
23:58.4,517838,),0,0,1,
23:58.6,517898,(,0,0,2,
23:58.6,517925,t,0,0,4,
23:58.7,517955,t,0,0,4,
23:58.8,517982,),0,0,2,
24:03.0,519513,(,0,0,0,
24:03.1,519537,p,0,0,0,
24:03.2,519557,),0,0,0,
24:03.2,519575,(,0,0,1,
24:03.3,519593,N,0,0,0,
24:03.3,519601,),0,0,1,
24:03.5,519667,(,0,0,2,
24:03.5,519685,t,0,0,4,
24:03.6,519726,t,0,0,4,
24:03.8,519772,),0,0,2,
24:05.5,520380,(,0,0,0,
24:05.5,520399,p,0,0,0,
24:05.6,520422,),0,0,0,
24:05.6,520442,(,0,0,1,
24:05.7,520462,N,0,0,0,
24:05.7,520470,),0,0,1,
24:05.9,520541,(,0,0,2,
24:05.9,520557,t,0,0,4,
24:06.1,520596,t,0,0,4,
24:06.1,520617,),0,0,2,
24:06.3,520684,(,0,0,0,
24:06.4,520704,p,0,0,0,
24:06.4,520730,),0,0,0,
24:06.5,520748,(,0,0,1,
24:06.5,520767,N,0,0,0,
24:06.6,520776,),0,0,1,
24:06.7,520842,(,0,0,2,
24:06.8,520863,t,0,0,1,
24:06.9,520888,),0,0,2,
24:06.9,520898,(,0,0,0,
24:06.9,520917,p,0,0,0,
24:07.0,520938,),0,0,0,
24:07.1,520962,(,0,0,1,
24:07.1,520981,N,0,0,0,
24:07.1,520988,),0,0,1,
24:07.4,521067,(,0,0,2,
24:07.4,521080,t,0,0,4,
24:07.5,521109,t,0,0,4,
24:07.6,521148,),0,0,2,
24:08.7,521549,(,0,0,0,
24:08.7,521567,p,0,0,0,
24:08.8,521588,),0,0,0,
24:08.9,521610,(,0,0,1,
24:08.9,521626,N,0,0,0,
24:08.9,521635,),0,0,1,
24:09.1,521698,(,0,0,2,
24:09.2,521719,t,0,0,4,
24:09.3,521753,t,0,0,4,
24:09.3,521779,),0,0,2,
24:09.5,521833,(,0,0,0,
24:09.5,521852,p,0,0,0,
24:09.6,521870,),0,0,0,
24:09.7,521894,(,0,0,1,
24:09.7,521912,N,0,0,0,
24:09.7,521918,),0,0,1,
24:09.9,521984,(,0,0,2,
24:10.0,522004,t,0,0,4,
24:10.1,522043,t,0,0,4,
24:10.1,522056,),0,0,2,
24:15.3,523918,(,0,0,0,
24:15.3,523935,p,0,0,0,
24:15.4,523956,),0,0,0,
24:15.4,523979,(,0,0,1,
24:15.5,523998,N,0,0,0,
24:15.5,524006,),0,0,1,
24:15.7,524073,(,0,0,2,
24:15.8,524090,t,0,0,4,
24:15.9,524134,t,0,0,4,
24:15.9,524152,),0,0,2,
24:17.7,524805,(,0,0,0,
24:17.8,524824,p,0,0,0,
24:17.9,524848,),0,0,0,
24:17.9,524870,(,0,0,1,
24:18.0,524889,N,0,0,0,
24:18.0,524899,),0,0,1,
24:18.2,524967,(,0,0,2,
24:18.2,524983,t,0,0,4,
24:18.4,525027,t,0,0,4,
24:18.4,525044,),0,0,2,
24:22.6,526565,(,0,0,0,
24:22.7,526581,p,0,0,0,
24:22.7,526606,),0,0,0,
24:22.8,526623,(,0,0,1,
24:22.9,526645,N,0,0,0,
24:22.9,526652,),0,0,1,
24:23.1,526716,(,0,0,2,
24:23.1,526741,t,0,0,4,
24:23.2,526774,t,0,0,4,
24:23.3,526792,),0,0,2,
24:27.5,528323,(,0,0,0,
24:27.6,528341,p,0,0,0,
24:27.6,528364,),0,0,0,
24:27.7,528384,(,0,0,1,
24:27.7,528401,N,0,0,0,
24:27.8,528408,),0,0,1,
24:27.9,528476,(,0,0,2,
24:28.0,528488,t,0,0,4,
24:28.1,528531,t,0,0,4,
24:28.2,528564,),0,0,2,
24:49.6,536280,(,0,0,0,
24:49.7,536297,p,0,0,0,
24:49.7,536326,),0,0,0,
24:49.8,536343,(,0,0,1,
24:49.8,536363,N,0,0,0,
24:49.9,536372,),0,0,1,
24:50.1,536440,(,0,0,2,
24:50.1,536453,t,0,0,4,
24:50.2,536493,t,0,0,4,
24:50.3,536517,),0,0,2,
24:50.4,536562,(,0,0,0,
24:50.5,536585,p,0,0,0,
24:50.5,536603,),0,0,0,
24:50.6,536623,(,0,0,1,
24:50.6,536643,N,0,0,0,
24:50.6,536650,),0,0,1,
24:50.8,536716,(,0,0,2,
24:50.9,536737,t,0,0,4,
24:51.0,536775,t,0,0,4,
24:51.0,536795,),0,0,2,
24:51.2,536848,(,0,0,0,
24:51.2,536864,p,0,0,0,
24:51.3,536889,),0,0,0,
24:51.4,536910,(,0,0,1,
24:51.4,536929,N,0,0,0,
24:51.4,536936,),0,0,1,
24:51.6,537000,(,0,0,2,
24:51.7,537018,t,0,0,4,
24:51.8,537049,t,0,0,4,
24:51.8,537081,),0,0,2,
24:52.0,537129,(,0,0,0,
24:52.0,537148,p,0,0,0,
24:52.1,537172,),0,0,0,
24:52.2,537192,(,0,0,1,
24:52.2,537211,N,0,0,0,
24:52.2,537217,),0,0,1,
24:52.4,537286,(,0,0,2,
24:52.5,537300,t,0,0,4,
24:52.5,537335,t,0,0,4,
24:52.7,537376,),0,0,2,
24:52.8,537422,(,0,0,0,
24:52.8,537440,p,0,0,0,
24:52.9,537463,),0,0,0,
24:53.0,537484,(,0,0,1,
24:53.0,537504,N,0,0,0,
24:53.0,537513,),0,0,1,
24:53.3,537589,(,0,0,2,
24:53.3,537597,t,0,0,4,
24:53.4,537640,t,0,0,4,
24:53.4,537657,),0,0,2,
24:53.6,537723,(,0,0,0,
24:53.7,537743,p,0,0,0,
24:53.8,537768,),0,0,0,
24:53.8,537786,(,0,0,1,
24:53.9,537809,N,0,0,0,
24:53.9,537818,),0,0,1,
24:54.1,537899,(,0,0,2,
24:54.2,537912,t,0,0,4,
24:54.2,537941,t,0,0,4,
24:54.3,537983,),0,0,2,
24:54.5,538033,(,0,0,0,
24:54.5,538049,p,0,0,0,
24:54.6,538073,),0,0,0,
24:54.7,538094,(,0,0,1,
24:54.7,538114,N,0,0,0,
24:54.7,538123,),0,0,1,
24:54.9,538191,(,0,0,2,
24:55.0,538210,t,0,0,4,
24:55.1,538249,t,0,0,4,
24:55.2,538286,),0,0,2,
24:55.3,538339,(,0,0,0,
24:55.4,538359,p,0,0,0,
24:55.5,538385,),0,0,0,
24:55.5,538403,(,0,0,1,
24:55.6,538420,N,0,0,0,
24:55.6,538427,),0,0,1,
24:55.8,538515,(,0,0,2,
24:55.9,538546,t,0,0,0,
24:56.0,538589,),0,0,2,
24:56.1,538629,(,0,0,0,
24:56.2,538647,p,0,0,0,
24:56.3,538671,),0,0,0,
24:56.3,538688,(,0,0,1,
24:56.4,538706,N,0,0,0,
24:56.4,538715,),0,0,1,
24:56.6,538802,(,0,0,2,
24:56.7,538837,t,0,0,0,
24:56.8,538882,),0,0,2,
24:56.9,538915,(,0,0,0,
24:57.0,538931,p,0,0,0,
24:57.1,538959,),0,0,0,
24:57.1,538975,(,0,0,1,
24:57.2,538992,N,0,0,0,
24:57.2,539000,),0,0,1,
24:57.4,539089,(,0,0,2,
24:57.5,539125,t,0,0,0,
24:57.6,539151,),0,0,2,
24:57.7,539199,(,0,0,0,
24:57.8,539215,p,0,0,0,
24:57.8,539237,),0,0,0,
24:57.9,539258,(,0,0,1,
24:57.9,539277,N,0,0,0,
24:58.0,539284,),0,0,1,
24:58.1,539350,(,0,0,2,
24:58.2,539370,t,0,0,4,
24:58.3,539402,t,0,0,4,
24:58.4,539441,),0,0,2,
24:58.5,539495,(,0,0,0,
24:58.6,539512,p,0,0,0,
24:58.7,539535,),0,0,0,
24:58.7,539555,(,0,0,1,
24:58.8,539574,N,0,0,0,
24:58.8,539583,),0,0,1,
24:59.0,539671,(,0,0,2,
24:59.1,539695,t,0,0,0,
24:59.2,539736,),0,0,2,
24:59.4,539789,(,0,0,0,
24:59.4,539810,p,0,0,0,
24:59.5,539832,),0,0,0,
24:59.5,539852,(,0,0,1,
24:59.6,539873,N,0,0,0,
24:59.6,539881,),0,0,1,
24:59.7,539924,(,0,0,2,
24:59.8,539938,t,0,0,4,
25:00.0,540008,t,0,0,4,
25:00.0,540032,),0,0,2,
25:00.2,540089,(,0,0,0,
25:00.2,540105,p,0,0,0,
25:00.3,540134,),0,0,0,
25:00.4,540153,(,0,0,1,
25:00.4,540171,N,0,0,0,
25:00.4,540178,),0,0,1,
25:00.7,540252,(,0,0,2,
25:00.7,540268,t,0,0,4,
25:00.8,540307,t,0,0,4,
25:00.9,540339,),0,0,2,
25:01.0,540385,(,0,0,0,
25:01.1,540404,p,0,0,0,
25:01.1,540428,),0,0,0,
25:01.2,540452,(,0,0,1,
25:01.3,540471,N,0,0,0,
25:01.3,540478,),0,0,1,
25:01.5,540552,(,0,0,2,
25:01.5,540571,t,0,0,4,
25:01.7,540625,t,0,0,4,
25:01.7,540644,),0,0,2,
25:01.9,540689,(,0,0,0,
25:01.9,540706,p,0,0,0,
25:02.0,540733,),0,0,0,
25:02.0,540750,(,0,0,1,
25:02.1,540767,N,0,0,0,
25:02.1,540776,),0,0,1,
25:02.4,540865,(,0,0,2,
25:02.4,540895,t,0,0,0,
25:02.5,540934,),0,0,2,
25:02.7,540976,(,0,0,0,
25:02.7,540991,p,0,0,0,
25:02.8,541017,),0,0,0,
25:02.8,541033,(,0,0,1,
25:02.9,541051,N,0,0,0,
25:02.9,541059,),0,0,1,
25:03.1,541141,(,0,0,2,
25:03.2,541176,t,0,0,0,
25:03.3,541206,),0,0,2,
25:03.4,541255,(,0,0,0,
25:03.5,541277,p,0,0,0,
25:03.6,541299,),0,0,0,
25:03.6,541314,(,0,0,1,
25:03.7,541333,N,0,0,0,
25:03.7,541341,),0,0,1,
25:03.9,541434,(,0,0,2,
25:04.0,541464,t,0,0,0,
25:04.1,541497,),0,0,2,
25:04.2,541537,(,0,0,0,
25:04.3,541556,p,0,0,0,
25:04.3,541579,),0,0,0,
25:04.4,541599,(,0,0,1,
25:04.4,541615,N,0,0,0,
25:04.5,541622,),0,0,1,
25:04.7,541696,(,0,0,2,
25:04.7,541712,t,0,0,4,
25:04.8,541754,t,0,0,4,
25:04.9,541777,),0,0,2,
25:05.0,541833,(,0,0,0,
25:05.1,541852,p,0,0,0,
25:05.2,541875,),0,0,0,
25:05.2,541894,(,0,0,1,
25:05.3,541915,N,0,0,0,
25:05.3,541923,),0,0,1,
25:05.5,541994,(,0,0,2,
25:05.5,542014,t,0,0,4,
25:05.7,542057,t,0,0,4,
25:05.8,542097,),0,0,2,
25:05.9,542145,(,0,0,0,
25:06.0,542163,p,0,0,0,
25:06.0,542185,),0,0,0,
25:06.1,542204,(,0,0,1,
25:06.1,542225,N,0,0,0,
25:06.2,542234,),0,0,1,
25:06.4,542327,(,0,0,2,
25:06.5,542352,t,0,0,0,
25:06.6,542404,),0,0,2,
25:06.7,542443,(,0,0,0,
25:06.8,542464,p,0,0,0,
25:06.9,542492,),0,0,0,
25:06.9,542511,(,0,0,1,
25:07.0,542528,N,0,0,0,
25:07.0,542536,),0,0,1,
25:07.2,542610,(,0,0,2,
25:07.2,542622,t,0,0,4,
25:07.3,542654,t,0,0,4,
25:07.5,542703,),0,0,2,
25:07.6,542745,(,0,0,0,
25:07.6,542766,p,0,0,0,
25:07.7,542786,),0,0,0,
25:07.7,542806,(,0,0,1,
25:07.8,542824,N,0,0,0,
25:07.8,542833,),0,0,1,
25:08.1,542925,(,0,0,2,
25:08.2,542954,t,0,0,0,
25:08.2,542986,),0,0,2,
25:08.4,543034,(,0,0,0,
25:08.4,543054,p,0,0,0,
25:08.5,543078,),0,0,0,
25:08.5,543095,(,0,0,1,
25:08.6,543115,N,0,0,0,
25:08.6,543123,),0,0,1,
25:08.8,543193,(,0,0,2,
25:08.9,543209,t,0,0,4,
25:09.0,543252,t,0,0,4,
25:09.0,543270,),0,0,2,
25:09.2,543328,(,0,0,0,
25:09.2,543343,p,0,0,0,
25:09.3,543367,),0,0,0,
25:09.4,543388,(,0,0,1,
25:09.4,543406,N,0,0,0,
25:09.4,543415,),0,0,1,
25:09.7,543506,(,0,0,2,
25:09.8,543535,t,0,0,0,
25:09.9,543564,),0,0,2,
25:10.0,543613,(,0,0,0,
25:10.0,543628,p,0,0,0,
25:10.1,543652,),0,0,0,
25:10.1,543669,(,0,0,1,
25:10.2,543688,N,0,0,0,
25:10.2,543695,),0,0,1,
25:10.5,543787,(,0,0,2,
25:10.5,543813,t,0,0,0,
25:10.6,543851,),0,0,2,
25:10.8,543900,(,0,0,0,
25:10.8,543917,p,0,0,0,
25:10.9,543942,),0,0,0,
25:11.0,543964,(,0,0,1,
25:11.0,543982,N,0,0,0,
25:11.0,543991,),0,0,1,
25:11.3,544087,(,0,0,2,
25:11.4,544116,t,0,0,0,
25:11.5,544162,),0,0,2,
25:11.6,544197,(,0,0,0,
25:11.7,544222,p,0,0,0,
25:11.7,544243,),0,0,0,
25:11.8,544263,(,0,0,1,
25:11.9,544284,N,0,0,0,
25:11.9,544293,),0,0,1,
25:12.1,544367,(,0,0,2,
25:12.1,544386,t,0,0,4,
25:12.2,544424,t,0,0,4,
25:12.3,544457,),0,0,2,
25:12.5,544505,(,0,0,0,
25:12.5,544522,p,0,0,0,
25:12.6,544550,),0,0,0,
25:12.6,544568,(,0,0,1,
25:12.7,544589,N,0,0,0,
25:12.7,544596,),0,0,1,
25:12.9,544674,(,0,0,2,
25:13.0,544689,t,0,0,4,
25:13.1,544725,t,0,0,4,
25:13.2,544776,),0,0,2,
25:13.3,544811,(,0,0,0,
25:13.4,544830,p,0,0,0,
25:13.4,544851,),0,0,0,
25:13.5,544875,(,0,0,1,
25:13.5,544894,N,0,0,0,
25:13.6,544901,),0,0,1,
25:13.8,544994,(,0,0,2,
25:13.9,545033,t,0,0,0,
25:14.0,545058,),0,0,2,
25:14.1,545103,(,0,0,0,
25:14.2,545122,p,0,0,0,
25:14.2,545144,),0,0,0,
25:14.3,545162,(,0,0,1,
25:14.3,545181,N,0,0,0,
25:14.4,545187,),0,0,1,
25:14.8,545328,(,0,0,2,
25:14.8,545348,t,0,0,4,
25:14.9,545392,t,0,0,4,
25:15.0,545423,),0,0,2,
25:15.7,545662,(,0,0,0,
25:15.7,545680,p,0,0,0,
25:15.8,545700,),0,0,0,
25:15.8,545721,(,0,0,1,
25:15.9,545740,N,0,0,0,
25:15.9,545747,),0,0,1,
25:16.1,545815,(,0,0,2,
25:16.1,545829,t,0,0,4,
25:16.2,545862,t,0,0,4,
25:16.4,545908,),0,0,2,
25:16.5,545940,(,0,0,0,
25:16.5,545964,p,0,0,0,
25:16.6,545985,),0,0,0,
25:16.6,546003,(,0,0,1,
25:16.7,546021,N,0,0,0,
25:16.7,546030,),0,0,1,
25:17.2,546223,(,0,0,0,
25:17.3,546246,p,0,0,0,
25:17.4,546266,),0,0,0,
25:17.4,546286,(,0,0,1,
25:17.5,546305,N,0,0,0,
25:17.5,546312,),0,0,1,
25:17.7,546381,(,0,0,2,
25:17.7,546400,t,0,0,4,
25:17.8,546436,t,0,0,4,
25:17.9,546466,),0,0,2,
25:18.5,546683,(,0,0,0,
25:18.6,546698,p,0,0,0,
25:18.6,546721,),0,0,0,
25:18.8,546780,(,0,0,1,
25:18.8,546791,N,0,0,0,
25:19.0,546845,),0,0,1,
25:19.0,546849,(,0,0,2,
25:19.1,546884,t,0,0,0,
25:19.2,546923,),0,0,2,
25:19.7,547118,(,0,0,0,
25:19.8,547136,p,0,0,0,
25:19.8,547159,),0,0,0,
25:19.9,547180,(,0,0,1,
25:19.9,547198,N,0,0,0,
25:20.0,547207,),0,0,1,
25:20.2,547301,(,0,0,2,
25:20.3,547336,t,0,0,0,
25:20.4,547360,),0,0,2,
25:20.5,547403,(,0,0,0,
25:20.6,547424,p,0,0,0,
25:20.6,547444,),0,0,0,
25:20.7,547462,(,0,0,1,
25:20.7,547481,N,0,0,0,
25:20.8,547490,),0,0,1,
25:21.0,547577,(,0,0,2,
25:21.1,547609,t,0,0,0,
25:21.2,547639,),0,0,2,
25:22.0,547950,(,0,0,0,
25:22.1,547972,p,0,0,0,
25:22.1,547990,),0,0,0,
25:22.2,548012,(,0,0,1,
25:22.3,548031,N,0,0,0,
25:22.3,548038,),0,0,1,
25:22.5,548112,(,0,0,2,
25:22.5,548127,t,0,0,4,
25:22.6,548165,t,0,0,4,
25:22.7,548200,),0,0,2,
25:22.9,548249,(,0,0,0,
25:22.9,548268,p,0,0,0,
25:23.0,548292,),0,0,0,
25:23.0,548313,(,0,0,1,
25:23.1,548333,N,0,0,0,
25:23.1,548342,),0,0,1,
25:23.4,548434,(,0,0,2,
25:23.5,548461,t,0,0,0,
25:23.6,548513,),0,0,2,
25:23.7,548547,(,0,0,0,
25:23.7,548565,p,0,0,0,
25:23.8,548590,),0,0,0,
25:23.9,548613,(,0,0,1,
25:23.9,548631,N,0,0,0,
25:23.9,548638,),0,0,1,
25:24.1,548707,(,0,0,2,
25:24.2,548725,t,0,0,4,
25:24.3,548758,t,0,0,4,
25:24.4,548797,),0,0,2,
25:26.1,549420,(,0,0,0,
25:26.2,549438,p,0,0,0,
25:26.2,549461,),0,0,0,
25:26.3,549481,(,0,0,1,
25:26.3,549500,N,0,0,0,
25:26.4,549507,),0,0,1,
25:26.5,549567,(,0,0,2,
25:26.6,549593,t,0,0,4,
25:26.7,549623,t,0,0,4,
25:26.8,549676,),0,0,2,
25:26.9,549705,(,0,0,0,
25:27.0,549721,p,0,0,0,
25:27.0,549748,),0,0,0,
25:27.1,549765,(,0,0,1,
25:27.1,549783,N,0,0,0,
25:27.1,549790,),0,0,1,
25:27.5,549926,(,0,0,2,
25:27.6,549966,t,0,0,1,
25:27.7,550004,),0,0,2,
25:29.3,550552,(,0,0,0,
25:29.3,550572,p,0,0,0,
25:29.4,550596,),0,0,0,
25:29.4,550616,(,0,0,1,
25:29.5,550639,N,0,0,0,
25:29.5,550648,),0,0,1,
25:29.7,550714,(,0,0,2,
25:29.8,550735,t,0,0,4,
25:29.9,550778,t,0,0,4,
25:30.0,550812,),0,0,2,
25:30.1,550866,(,0,0,0,
25:30.2,550882,p,0,0,0,
25:30.3,550909,),0,0,0,
25:30.3,550930,(,0,0,1,
25:30.4,550951,N,0,0,0,
25:30.4,550958,),0,0,1,
25:30.6,551049,(,0,0,2,
25:30.7,551079,t,0,0,0,
25:30.8,551119,),0,0,2,
25:32.5,551733,(,0,0,0,
25:32.6,551752,p,0,0,0,
25:32.7,551774,),0,0,0,
25:32.7,551792,(,0,0,1,
25:32.8,551814,N,0,0,0,
25:32.8,551821,),0,0,1,
25:33.0,551888,(,0,0,2,
25:33.0,551905,t,0,0,4,
25:33.1,551941,t,0,0,4,
25:33.2,551973,),0,0,2,
25:33.3,552016,(,0,0,0,
25:33.4,552033,p,0,0,0,
25:33.5,552060,),0,0,0,
25:33.5,552077,(,0,0,1,
25:33.5,552095,N,0,0,0,
25:33.6,552102,),0,0,1,
25:33.8,552191,(,0,0,2,
25:33.9,552222,t,0,0,0,
25:34.0,552266,),0,0,2,
25:34.1,552305,(,0,0,0,
25:34.2,552322,p,0,0,0,
25:34.2,552345,),0,0,0,
25:34.3,552366,(,0,0,1,
25:34.4,552384,N,0,0,0,
25:34.4,552393,),0,0,1,
25:34.9,552595,(,0,0,0,
25:35.0,552613,p,0,0,0,
25:35.1,552641,),0,0,0,
25:35.1,552660,(,0,0,1,
25:35.2,552679,N,0,0,0,
25:35.2,552687,),0,0,1,
25:35.4,552751,(,0,0,2,
25:35.4,552777,t,0,0,4,
25:35.5,552813,t,0,0,4,
25:35.6,552851,),0,0,2,
25:36.6,553194,(,0,0,0,
25:36.7,553214,p,0,0,0,
25:36.7,553240,),0,0,0,
25:36.8,553260,(,0,0,1,
25:36.8,553281,N,0,0,0,
25:36.9,553289,),0,0,1,
25:36.9,553319,(,0,0,2,
25:37.0,553334,t,0,0,4,
25:37.2,553423,t,0,0,4,
25:37.3,553453,),0,0,2,
25:37.5,553505,(,0,0,0,
25:37.5,553523,p,0,0,0,
25:37.6,553550,),0,0,0,
25:37.6,553569,(,0,0,1,
25:37.7,553587,N,0,0,0,
25:37.7,553594,),0,0,1,
25:38.0,553684,(,0,0,2,
25:38.0,553707,t,0,0,0,
25:38.1,553750,),0,0,2,
25:39.8,554357,(,0,0,0,
25:39.9,554376,p,0,0,0,
25:39.9,554398,),0,0,0,
25:40.0,554419,(,0,0,1,
25:40.1,554438,N,0,0,0,
25:40.1,554446,),0,0,1,
25:40.1,554471,(,0,0,2,
25:40.2,554482,t,0,0,4,
25:40.4,554567,t,0,0,4,
25:40.5,554595,),0,0,2,
25:40.6,554641,(,0,0,0,
25:40.7,554657,p,0,0,0,
25:40.7,554685,),0,0,0,
25:40.8,554704,(,0,0,1,
25:40.8,554722,N,0,0,0,
25:40.9,554729,),0,0,1,
25:41.1,554821,(,0,0,2,
25:41.2,554857,t,0,0,0,
25:41.3,554898,),0,0,2,
25:41.4,554938,(,0,0,0,
25:41.5,554958,p,0,0,0,
25:41.6,554983,),0,0,0,
25:41.6,555006,(,0,0,1,
25:41.7,555025,N,0,0,0,
25:41.7,555033,),0,0,1,
25:42.0,555130,(,0,0,2,
25:42.1,555169,t,0,0,0,
25:42.2,555201,),0,0,2,
25:43.1,555533,(,0,0,0,
25:43.2,555552,p,0,0,0,
25:43.2,555576,),0,0,0,
25:43.3,555595,(,0,0,1,
25:43.3,555612,N,0,0,0,
25:43.3,555620,),0,0,1,
25:43.5,555690,(,0,0,2,
25:43.6,555708,t,0,0,4,
25:43.7,555746,t,0,0,4,
25:43.8,555780,),0,0,2,
25:43.9,555830,(,0,0,0,
25:44.0,555848,p,0,0,0,
25:44.0,555873,),0,0,0,
25:44.1,555892,(,0,0,1,
25:44.2,555913,N,0,0,0,
25:44.2,555922,),0,0,1,
25:44.4,556010,(,0,0,2,
25:44.5,556047,t,0,0,0,
25:44.6,556089,),0,0,2,
25:44.7,556124,(,0,0,0,
25:44.8,556142,p,0,0,0,
25:44.9,556168,),0,0,0,
25:44.9,556184,(,0,0,1,
25:45.0,556202,N,0,0,0,
25:45.0,556210,),0,0,1,
25:47.1,556974,(,0,0,0,
25:47.1,556991,p,0,0,0,
25:47.2,557019,),0,0,0,
25:47.3,557037,(,0,0,1,
25:47.3,557055,N,0,0,0,
25:47.3,557063,),0,0,1,
25:47.5,557125,(,0,0,2,
25:47.6,557150,t,0,0,4,
25:47.7,557184,t,0,0,4,
25:47.8,557223,),0,0,2,
25:47.9,557278,(,0,0,0,
25:48.0,557293,p,0,0,0,
25:48.1,557319,),0,0,0,
25:48.1,557341,(,0,0,1,
25:48.2,557360,N,0,0,0,
25:48.2,557367,),0,0,1,
25:48.3,557407,(,0,0,2,
25:48.3,557416,t,0,0,4,
25:48.5,557492,t,0,0,4,
25:48.7,557538,),0,0,2,
25:48.8,557581,(,0,0,0,
25:48.8,557600,p,0,0,0,
25:48.9,557624,),0,0,0,
25:49.0,557647,(,0,0,1,
25:49.0,557666,N,0,0,0,
25:49.0,557674,),0,0,1,
25:49.3,557765,(,0,0,2,
25:49.4,557797,t,0,0,0,
25:49.5,557842,),0,0,2,
25:51.2,558444,(,0,0,0,
25:51.2,558461,p,0,0,0,
25:51.3,558487,),0,0,0,
25:51.4,558505,(,0,0,1,
25:51.4,558526,N,0,0,0,
25:51.4,558534,),0,0,1,
25:52.0,558731,(,0,0,0,
25:52.1,558757,p,0,0,0,
25:52.1,558775,),0,0,0,
